antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'diapers', 'milk', 'bread'})",frozenset({'chips'}),0.5,0.55,0.25,0.5,0.9090909090909091,1.0,-0.025000000000000022,0.8999999999999999,-0.1666666666666668,0.3125,-0.11111111111111122,0.4772727272727273
frozenset({'bread'}),frozenset({'chips'}),0.8,0.55,0.4,0.5,0.9090909090909091,1.0,-0.040000000000000036,0.8999999999999999,-0.33333333333333354,0.42105263157894735,-0.11111111111111122,0.6136363636363636
frozenset({'chips'}),frozenset({'bread'}),0.55,0.8,0.4,0.7272727272727273,0.9090909090909091,1.0,-0.040000000000000036,0.7333333333333332,-0.18181818181818196,0.42105263157894735,-0.3636363636363638,0.6136363636363636
"frozenset({'banana', 'beer'})",frozenset({'bread'}),0.275,0.8,0.2,0.7272727272727273,0.9090909090909091,1.0,-0.020000000000000018,0.7333333333333332,-0.1212121212121213,0.22857142857142854,-0.3636363636363638,0.48863636363636365
"frozenset({'milk', 'bread', 'pasta'})",frozenset({'beer'}),0.275,0.8,0.2,0.7272727272727273,0.9090909090909091,1.0,-0.020000000000000018,0.7333333333333332,-0.1212121212121213,0.22857142857142854,-0.3636363636363638,0.48863636363636365
"frozenset({'milk', 'bread'})",frozenset({'chips'}),0.7,0.55,0.35,0.5,0.9090909090909091,1.0,-0.03500000000000003,0.8999999999999999,-0.25000000000000017,0.38888888888888884,-0.11111111111111122,0.5681818181818181
frozenset({'chips'}),"frozenset({'milk', 'bread'})",0.55,0.7,0.35,0.6363636363636362,0.909090909090909,1.0,-0.03500000000000003,0.8249999999999998,-0.18181818181818196,0.38888888888888884,-0.21212121212121235,0.5681818181818181
"frozenset({'beer', 'soda', 'bread'})",frozenset({'diapers'}),0.4,0.7,0.25,0.625,0.8928571428571429,1.0,-0.02999999999999997,0.8000000000000002,-0.16666666666666652,0.2941176470588235,-0.2499999999999998,0.4910714285714286
frozenset({'pasta'}),frozenset({'beer'}),0.35,0.8,0.25,0.7142857142857143,0.8928571428571428,1.0,-0.02999999999999997,0.6999999999999998,-0.1558441558441557,0.2777777777777778,-0.4285714285714288,0.5133928571428572
"frozenset({'diapers', 'chips'})",frozenset({'milk'}),0.425,0.725,0.275,0.6470588235294118,0.8924949290060853,1.0,-0.03312499999999996,0.7791666666666668,-0.17320261437908477,0.31428571428571433,-0.28342245989304793,0.513184584178499
"frozenset({'diapers', 'chips'})",frozenset({'bread'}),0.425,0.8,0.3,0.7058823529411765,0.8823529411764706,1.0,-0.040000000000000036,0.6799999999999999,-0.18823529411764722,0.3243243243243243,-0.47058823529411775,0.5404411764705882
frozenset({'banana'}),frozenset({'diapers'}),0.325,0.7,0.2,0.6153846153846154,0.8791208791208792,1.0,-0.02749999999999997,0.7800000000000001,-0.16923076923076907,0.24242424242424246,-0.28205128205128177,0.4505494505494506
frozenset({'banana'}),frozenset({'bread'}),0.325,0.8,0.225,0.6923076923076923,0.8653846153846153,1.0,-0.035,0.6499999999999998,-0.18729096989966554,0.25,-0.5384615384615389,0.48677884615384615
"frozenset({'diapers', 'chips', 'beer'})","frozenset({'milk', 'bread'})",0.375,0.7,0.225,0.6,0.8571428571428572,1.0,-0.03749999999999995,0.7500000000000001,-0.21052631578947342,0.2647058823529412,-0.3333333333333332,0.46071428571428574
"frozenset({'diapers', 'chips'})","frozenset({'milk', 'bread'})",0.425,0.7,0.25,0.5882352941176471,0.8403361344537816,1.0,-0.04749999999999999,0.7285714285714288,-0.24836601307189538,0.2857142857142857,-0.37254901960784287,0.4726890756302521
frozenset({'apple'}),frozenset({'beer'}),0.325,0.8,0.2,0.6153846153846154,0.7692307692307693,1.0,-0.06,0.5199999999999999,-0.30769230769230765,0.21621621621621623,-0.9230769230769234,0.4326923076923077
